Year,Project,Trip No,Vessel Name,Trip Comments,Set No,Longline System,Station No,Area Description,G Stat Area,Start Latitude Decimal Degrees,Start Longitude Decimal Degree,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Buoy Onboard,Time First Anchor Onboard,Time Second Anchor Onboard,Start Depth Fathoms,End Depth Fathoms,Avg Depth Fathoms,Substrate Type,Haul Back Order,Wind Direction,Wind Speed Knots,Set Comment,Subset No,Subset Condition,Subset Comments,Hooks - Total Number,Hooks - Number with Bait,Hooks - Number Bare,Hooks - Number Invalid,Sablefish,Dogfish,Sleeper Shark
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,13,ADFG Conventional,44,Ship Island,325531,55.56155,-132.218867,55.594083,-132.2542,2022-05-11 05:18:17,2022-05-11 08:44:27,2022-05-11 08:58:17,2022-05-11 10:14:33,266,325,288,Unknown,Same,SE,5-15 kts,,20,Valid,v ee 5/11/22,45,0,26,0,15,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,13,ADFG Conventional,44,Ship Island,325531,55.56155,-132.218867,55.594083,-132.2542,2022-05-11 05:18:17,2022-05-11 08:44:27,2022-05-11 08:58:17,2022-05-11 10:14:33,266,325,288,Unknown,Same,SE,5-15 kts,,21,Valid,vee 5/11/22,43,0,27,0,15,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,13,ADFG Conventional,44,Ship Island,325531,55.56155,-132.218867,55.594083,-132.2542,2022-05-11 05:18:17,2022-05-11 08:44:27,2022-05-11 08:58:17,2022-05-11 10:14:33,266,325,288,Unknown,Same,SE,5-15 kts,,22,Valid,8 hj snarl v ee 5/11/22,43,0,18,8,15,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,13,ADFG Conventional,44,Ship Island,325531,55.56155,-132.218867,55.594083,-132.2542,2022-05-11 05:18:17,2022-05-11 08:44:27,2022-05-11 08:58:17,2022-05-11 10:14:33,266,325,288,Unknown,Same,SE,5-15 kts,,23,Valid,vee 5/11/22,41,0,23,2,14,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,13,ADFG Conventional,44,Ship Island,325531,55.56155,-132.218867,55.594083,-132.2542,2022-05-11 05:18:17,2022-05-11 08:44:27,2022-05-11 08:58:17,2022-05-11 10:14:33,266,325,288,Unknown,Same,SE,5-15 kts,,24,Valid,8 hk snarl v ee 5/11/22,45,0,24,8,13,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,13,ADFG Conventional,44,Ship Island,325531,55.56155,-132.218867,55.594083,-132.2542,2022-05-11 05:18:17,2022-05-11 08:44:27,2022-05-11 08:58:17,2022-05-11 10:14:33,266,325,288,Unknown,Same,SE,5-15 kts,,25,Valid,transfered hooks from paper v ee 5/11/22,41,0,28,3,8,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,1,Valid,v ee 5/11/22,43,6,11,3,20,2,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,2,Valid,v ee 5/11/22,43,3,16,4,13,7,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,3,Valid,v ee 5/11/22,43,4,20,5,9,4,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,4,Valid,v ee 5/11/22,46,4,20,5,9,5,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,5,Valid,v ee 5/11/22,44,1,20,0,13,9,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,6,Valid,v ee 5/11/22,45,1,23,0,9,9,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,7,Valid,v ee 5/11/22,43,5,15,2,12,7,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,8,Valid,v ee 5/11/22,45,16,11,0,8,9,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,9,Valid,a lot of bait - skate might be clotheslined v ee 5/11/22,44,27,9,0,6,1,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,10,Valid,v ee 5/11/22,43,8,9,0,14,10,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,11,Valid,v ee 5/11/22,44,3,18,2,12,9,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,12,Valid,v ee 5/11/22,44,6,12,0,10,11,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,13,Valid,v ee 5/11/22,45,6,8,5,15,11,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,14,Valid,v ee 5/11/22,45,0,13,0,14,18,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,15,Valid,v ee 5/11/22,44,0,25,0,6,13,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,16,Valid,v ee 5/11/22,44,1,18,0,9,16,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,17,Valid,v ee 5/11/22,43,2,27,6,5,3,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,18,Valid,v ee 5/11/22,42,0,29,6,4,1,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,19,Valid,v ee 5/11/22,43,0,27,2,5,3,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,20,Valid,v ee 5/11/22,45,0,42,0,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,21,Valid,v ee 5/11/22,45,1,38,2,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,22,Valid,v ee 5/11/22,45,0,30,1,4,1,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,23,Valid,v ee 5/11/22,45,0,33,0,3,1,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,24,Valid,v ee 5/11/22,43,0,32,5,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,14,ADFG Conventional,37,Caamano Point,315502,55.473483,-131.983267,55.486667,-132.025483,2022-05-11 07:34:09,2022-05-11 11:53:35,2022-05-11 12:07:03,2022-05-11 13:40:51,231,236,240,Unknown,Opposite,SE,0-5 kts,,25,Valid,v ee 5/11/22,45,0,32,4,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,1,Valid,11 hk snarl ee v 5/11/22,45,0,33,11,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,2,Valid,v ee 5/11/22,45,0,41,2,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,3,Valid,v ee 5/11/22,44,0,40,0,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,4,Valid,v ee 5/11/22,43,0,33,0,7,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,5,Valid,v ee 5/11/22,45,0,39,0,2,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,6,Valid,v ee 5/11/22,45,0,42,0,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,7,Valid,v ee 5/11/22,45,0,39,0,5,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,8,Valid,v ee 5/11/22,43,0,37,0,2,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,9,Valid,v ee 5/11/22,44,0,38,1,2,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,10,Valid,vee 5/11/22,43,0,36,0,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,11,Valid,v ee 5/11/22,45,0,36,4,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,12,Valid,v ee 5/11/22,45,0,40,0,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,13,Valid,v ee 5/11/22,44,0,39,0,2,1,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,14,Valid,v ee 5/11/22,45,0,42,0,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,15,Valid,v ee 5/11/22,44,0,38,0,0,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,16,Valid,v ee 5/11/22,45,1,36,0,4,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,17,Valid,v ee 5/11/22,42,1,33,2,4,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,18,Valid,v ee 5/11/22,43,0,35,0,0,1,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,19,Valid,v ee 5/11/22,45,0,39,0,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,20,Valid,v ee 5/11/22,45,0,39,0,3,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,21,Valid,v ee 5/11/22,46,0,43,0,0,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,22,Valid,v ee 5/11/22,44,0,40,0,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,23,Valid,v ee 5/11/22,45,0,41,0,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,24,Valid,10 hk snarl v ee 5/11/22,45,0,30,10,1,0,0
2022,Clarence Sablefish LL Survey,1,Viking Maid,null,15,ADFG Conventional,31,Skin Island,315502,55.3083,-131.977133,55.33715,-132.019267,2022-05-11 15:21:38,2022-05-11 18:22:46,2022-05-11 18:36:33,2022-05-11 19:51:56,235,239,239,Mud/Soft,Opposite,SE,5-15 kts,,25,Valid,v ee 5/11/22,45,0,36,3,3,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,1,Not Valid; orca,orcas followed entire set. 2 hook snarl as bare hooks. MPB verified 5/6/22,42,1,36,1,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,2,Not Valid; orca,orcas followed whole set. no sablefidh on skate. MPB verifed 5/6/22,45,0,42,1,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,3,Not Valid; orca,orcas followed whole set. no sablefish on skate. MPB 5/6/22,45,4,40,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,4,Not Valid; orca,orcas following entire set. one sablefish head only. snarl hooks counted as bare not invali MPB verified 5/6/22,45,4,39,0,1,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,5,Not Valid; orca,MPB verified 5/6/22,45,5,38,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,6,Not Valid; orca,skate 6 was accidently advanced to skate 7 without noticing so skate 7 is skate 6 data (and so on). MPBverified 5/6/22,42,3,21,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,7,Not Valid; orca,skate 7 . Mpb verified 5/6/22,45,6,37,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,8,Not Valid; orca,skate 8. MPB verified 5/6/22,45,2,41,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,9,Not Valid; orca,skate 9. MPB verified 5/6/22,45,2,41,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,10,Not Valid; orca,4 hook snarl as bare hooks. kate 10. MPB verified 5/6/22,45,4,39,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,11,Not Valid; orca,skate 11. MPB verified 5/6/22,45,2,38,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,12,Not Valid; orca,skate 12. MPB verified 5/6/22,45,7,34,0,1,1,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,13,Not Valid; orca,skate 13. MPB verified 5/6/22,45,5,33,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,14,Not Valid; orca,skate 14. MPB verified 5/6/22,44,6,37,0,0,0,0
2022,Clarence Sablefish LL Survey,2,Providence,"wont let me save LSS at 20MPB ",1,ADFG Conventional,127,Point Marsh,325401,54.4569,-132.3964,54.456717,-132.443767,2022-05-06 05:19:37,2022-05-06 12:54:29,2022-05-06 05:01:12,2022-05-06 14:41:06,197,198,198,Gravel,Opposite,NW,5-15 kts,,15,Not Valid; orca,skate 15. MPB verified 5/6/22,45,3,41,0,0,0,0
