Year,Survey Country,Geographic Area Name,Geographic Area Code,NPFMC Sablefish Mgmt Area,Species Code,Common Name,Depth Stratum,Stratum Description,Geographic Area Size (km) ,Exploitable,Count Stations,Count Index Stations ,Mean Length (cm),Mean Weight (kg),CPUE,RPN,RPW
1988,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0.111111111111111,,
1988,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1626,1,9,9,,,0,0,0
1988,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2255,1,9,9,,,0,0,0
1988,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1987,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,4,3,,,0.053125,116.98125,0
1987,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",7,801-1000m,1570,1,3,3,,,0,0,0
1986,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,7,4,,,0.039354659963075,86.6589612386916,0
1986,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",4,301-400m,2096,1,8,7,,,0.009833916083916,20.6118881118881,0
1986,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",5,401-600m,2396,1,8,8,,,0,0,0
1986,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,10,7,,,0.025741946152343,32.5378199365614,0
1985,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",7,801-1000m,1570,1,8,8,,,0,0,0
1985,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,1248,1,3,3,,,0,0,0
1984,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,5,5,,,0.014634146341463,,
1984,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",3,201-300m,2530,1,9,7,,,0.02437417654809,61.6666666666667,0
1984,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2130,1,6,6,,,0,0,0
1984,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",8,1001-1200m,,1,5,5,,,0,,
1984,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,9,2,,,0.087478570811904,217.559205609206,0
1984,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,10,3,,,0.074246940273229,203.213875527829,0
1983,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",4,301-400m,2096,1,8,7,,,0.003571428571429,7.48571428571429,0
1983,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,9,5,,,0.043827160493827,108.998148148148,0
1982,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",4,301-400m,2096,1,9,8,,,0.007407407407407,15.5259259259259,0
1982,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",6,601-800m,1978,1,7,7,,,0,0,0
1982,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,8,4,,,0.048019873271889,119.425424827189,0
1982,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,9,3,,,0.068332484508955,187.02601010101,0
1982,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,10,10,,,0,0,0
1982,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,1248,1,7,7,,,0,0,0
1982,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",9,1201m +,,1,1,1,,,0,,
1981,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",6,601-800m,1978,1,7,7,,,0,0,0
1981,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",7,801-1000m,1570,1,3,3,,,0,0,0
1981,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",6,601-800m,2820,1,5,5,,,0,0,0
1981,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1981,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,9,9,,,0.023068783068783,,
1980,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2130,1,3,3,,,0,0,0
1980,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
1980,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,10,7,,,0.010100084373454,27.6439309301446,0
1980,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",8,1001-1200m,,1,2,2,,,0,,
1979,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",5,401-600m,2396,1,6,6,,,0,0,0
1979,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",3,201-300m,1440,1,1,1,,,0,0,0
1979,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2130,1,2,2,,,0,0,0
1979,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,8,4,,,0.077080933179724,191.700280817972,0
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,548,1,2,2,,,0,0,0
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",3,201-300m,770,1,3,3,,,0,0,0
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",4,301-400m,730,1,3,3,,,0,0,0
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",5,401-600m,1270,1,2,2,,,0,0,0
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,2,2,,,0,0,0
2017,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1130,1,1,1,,,0,0,0
2017,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,3672,1,4,4,,,0,0,0
2017,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",3,201-300m,2440,1,3,3,,,0,0,0
2017,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",4,301-400m,2090,1,3,3,,,0,0,0
2017,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",5,401-600m,3010,1,3,3,,,0,0,0
2017,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",6,601-800m,3150,1,2,2,,,0,0,0
2017,United States,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1700,1,1,1,,,0,0,0
2017,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,1846,1,2,2,,,0,0,0
2017,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",3,201-300m,600,1,3,3,,,0,0,0
2017,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",4,301-400m,520,1,3,3,,,0,0,0
2017,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",5,401-600m,890,1,3,3,,,0,0,0
2017,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,1,1,,,0,0,0
2017,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,1675,1,3,3,,,0,0,0
2017,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",3,201-300m,1030,1,4,4,,,0,0,0
2017,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",4,301-400m,840,1,2,2,,,0,0,0
2017,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",5,401-600m,960,1,2,2,,,0,0,0
2017,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",6,601-800m,920,1,1,1,,,0,0,0
2017,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,63.3571428571429,2.05937926761037,0.808911372864861,,
2017,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,63.3571428571429,2.05937926761037,1.39237431681795,504.039502688096,1125.44269493451
2017,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,1130,1,1,1,56.56,1.44204137222993,2.49124592084036,2815.10789054961,4146.34573272621
2017,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,793,1,2,2,57.9130434782609,1.55315951962008,0.37795726449826,299.72011074712,493.750146842669
2017,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,58,1,2,1,59.4285714285714,1.68439294812546,0.278397212543554,16.1470383275261,11.247787607611
2017,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,0,1,1,1,,,0,0,0
2017,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,2,1,,,5.4484011627907,14062.3234011628,0
2017,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,502,1,3,3,69.5,2.7537879069195,0.690133037694013,346.446784922395,1000.18571810661
2017,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,502,1,3,3,69.0196078431373,2.69446044439498,1.54818055361164,777.186637913042,2170.93681263555
2017,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,3,3,78.6666666666667,4.0633211761351,0.060901792006443,24.0562078425451,100.842423936235
2017,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,3,3,78.9148936170213,4.10371682396118,1.25130893965734,281.544511422903,1205.23820456881
2017,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,250,1,1,1,71,2.94475668925353,2.66666666666667,666.666666666667,2112.69072931463
2017,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,521,1,1,1,67.7352941176471,2.54013832871833,1.45083723706809,755.886200512477,2053.45814295274
2017,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,610,1,2,2,63.2813402785461,2.05165249200668,0.549613238251639,335.2640753335,725.237906525201
2017,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,122,1,2,2,63.2813402785461,2.05165249200668,0.549613238251639,67.0528150667,145.04758130504
2017,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,0,1,1,66.3134328358209,2.37644049981497,0.428571428571429,,
2017,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,66.3134328358209,2.37644049981497,3.53934443958681,,
2017,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,59.98,1.73395766906801,9.00335779131949,,
2017,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,7,7,61.82899102987,1.90739914054406,0.962714869319747,857.778948563894,1728.48493460947
2017,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,891,1,8,7,64.7741116751269,2.20749030203522,0.160675351071693,143.161737804878,343.712528807409
2017,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,822,1,8,8,,,0,0,0
2017,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
2017,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,8,8,,,0,0,0
2017,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,189,1,1,1,60.2307692307692,1.75682300049149,1.51384778012685,286.117230443975,531.789683829177
2017,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,189,1,1,1,62.5,1.97315615464969,0.495384168267012,93.6276078024652,198.72102048971
2017,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,301,1,2,2,76.5792393969805,3.73428013497009,0.491700253083499,148.001776178133,590.006375180542
2017,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,76.5792393969805,3.73428013497009,0.491700253083499,24.5850126541749,98.0077035183625
2017,United States,Yakutat Valley,42,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1268,0,1,1,72.7037037037037,3.17238379884245,0.832633071961892,1055.77873524768,3423.93854282383
2017,United States,Yakutat Valley,42,West Yakutat,310,"""Spiny dogfish""",4,301-400m,768,0,1,1,63.5,2.07399497313839,0.536904220301335,412.342441191426,874.048658288832
2014,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
2013,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",5,401-600m,960,1,4,4,,,0,0,0
2012,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,9,8,58.8791431019709,1.63597721943283,0.045089549603635,123.41009726515,204.988183914112
2011,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
2011,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
2010,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,9,6,63.1380601711406,2.03710154835419,1.9517292095063,12385.673563527,39345.1045190814
2010,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
2010,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,9,9,,,0,0,0
2010,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,7,7,61.7741228070175,1.90208922603161,0.104395604395604,103.56043956044,199.840181914957
2009,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,9,9,,,0.930455853276777,5904.67284489443,0
2009,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,1,1,,,0,0,0
2009,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,6,6,,,0,0,0
2009,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",6,601-800m,1245,1,8,6,,,0.007044782278105,8.77075393624124,0
2008,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,4,4,,,0,0,0
2008,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",3,201-300m,2141,1,5,5,,,0,0,0
2008,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,5,5,,,0,0,0
2008,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,8,8,,,0,0,0
2008,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,8,8,,,0,0,0
2007,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,5,5,,,0,0,0
2007,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1008,0,2,2,,,0.832346109175377,839.00487804878,0
2006,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,3,3,,,0.359502254633069,1857.9076519437,0
2006,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,6346,0,9,2,,,5.34718046024059,33933.2072006868,0
2006,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2255,1,9,9,,,0,0,0
2006,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,9,9,,,0,0,0
2005,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1658,1,2,1,,,0.025,41.45,0
2005,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,4,4,,,0,0,0
2005,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,0,1,1,,,1.6,,
2005,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,189,1,1,1,,,0.178571428571429,33.75,0
2005,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1008,0,2,2,,,0.120225549987578,121.187354387478,0
2004,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,1,1,,,3.03579734219269,7835.39294019933,0
2004,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1480,1,9,9,,,0,0,0
2004,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,9,4,,,0.044332029626147,110.253757680228,0
2003,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,521,1,1,1,,,0.89448051948052,466.024350649351,0
2003,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,13076,0,8,8,,,0,0,0
2003,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,50,1,2,2,,,0,0,0
2002,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2786,1,2,2,,,0,0,0
2002,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",7,801-1000m,1570,1,2,2,,,0,0,0
2002,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,8,8,,,0,0,0
2002,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,7,7,,,0,0,0
2001,United States,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,2,2,,,0,0,0
2001,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
2001,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,4,4,,,0,0,0
2001,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,4066,0,1,1,,,0,0,0
2001,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,9,9,,,0,0,0
2000,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
2000,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,9,7,,,0.022446689113356,55.8249158249158,0
1999,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,0,0,1,1,,,0,0,0
1999,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1999,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,9,4,,,0.051416122004357,127.871895424837,0
1999,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",4,301-400m,302,0,1,1,,,0,0,0
1998,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,6,,,0,0,0
1998,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,9,9,,,0,0,0
1998,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,7,6,,,0.014285714285714,31.4571428571429,0
1998,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,10,10,,,0,0,0
1997,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,9,7,,,0.035223308668076,67.7344225687104,0
1997,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,9,9,,,0,0,0
1997,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
1996,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,9,9,,,0,0,0
1995,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2b,151-200m,5116,1,5,4,,,1.2,6139.2,0
1994,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1462,1,4,4,,,0,0,0
1994,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2b,151-200m,545,1,4,4,,,0,0,0
1994,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2210,1,2,2,,,0,0,0
1994,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",4,301-400m,2096,1,9,9,,,0,0,0
1994,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,10,10,,,0,0,0
1994,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,891,1,8,6,,,0.039429692331478,35.1318558673469,0
1993,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",5,401-600m,2396,1,9,9,,,0,0,0
1993,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",7,801-1000m,1570,1,3,3,,,0,0,0
1993,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1368,1,6,5,,,0.004385964912281,6,0
1993,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,10,10,,,0,0,0
1992,Japan,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,4,4,,,0,0,0
1992,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1533,1,6,4,,,0.006204462659381,9.5114412568306,0
1992,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1992,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,5,5,,,0.0075,,
1992,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,8,6,,,0.009155589533651,20.1606081530987,0
1992,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",6,601-800m,2820,1,5,5,,,0,0,0
1992,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,7,7,,,0,0,0
1991,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,5,5,,,0,0,0
1991,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2012,1,1,1,,,0,0,0
1991,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",4,301-400m,1300,1,4,4,,,0,0,0
1991,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1991,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,8,8,,,0,0,0
1990,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
1990,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
1990,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",6,601-800m,2820,1,4,4,,,0,0,0
1989,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1462,1,4,3,,,0.018986955247215,27.7589285714286,0
1989,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,5,5,,,0,0,0
1989,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2012,1,2,2,,,0,0,0
1989,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",6,601-800m,2640,1,4,4,,,0,0,0
1989,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
1989,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,1248,1,2,2,,,0,0,0
